"Gene","gRNA","p_value"
"SLAIN2","NTC-10",0.964521986777891
"SLBP","NTC-10",0.603479345590253
"SLC10A3","NTC-10",0.204669695535078
"SLC10A4","NTC-10",0.55948121759873
"SLC10A7","NTC-10",0.646617587804096
"SLC11A1","NTC-10",0.470719634715853
"SLC11A2","NTC-10",0.113627595791388
"SLC12A2","NTC-10",0.349642378771504
"SLC12A4","NTC-10",0.0766767997703594
"SLC12A5","NTC-10",0.253652742207169
"SLC12A6","NTC-10",0.807288690502138
"SLC12A9","NTC-10",0.379304044010695
"SLC13A3","NTC-10",0.853728167638906
"SLC15A4","NTC-10",0.241337985581827
"SLC16A1","NTC-10",0.702892056160666
"SLC16A4","NTC-10",0.798732943423896
"SLC17A5","NTC-10",0.73830403529109
"SLC17A7","NTC-10",0.383216311943738
"SLC18B1","NTC-10",0.962804906349492
"SLC19A1","NTC-10",0.486485579679305
"SLC19A2","NTC-10",0.950923564585258
"SLC1A5","NTC-10",0.17486871828371
"SLC20A1","NTC-10",0.679668259964224
"SLC20A2","NTC-10",0.51798227036764
"SLC22A18","NTC-10",0.560839097711753
"SLC22A23","NTC-10",0.84441286854125
"SLC22A4","NTC-10",0.608924517629756
"SLC22A5","NTC-10",0.838036727308899
"SLC23A2","NTC-10",0.169759469238262
"SLC24A2","NTC-10",0.0346314400895936
"SLC25A10","NTC-10",0.0253703192792018
"SLC25A11","NTC-10",0.513877317861642
"SLC25A12","NTC-10",0.226069257130664
"SLC25A13","NTC-10",0.274289312912735
"SLC25A14","NTC-10",0.247495246675749
"SLC25A15","NTC-10",0.887182849850632
"SLC25A16","NTC-10",0.939517677381557
"SLC25A17","NTC-10",0.709364982461434
"SLC25A19","NTC-10",0.171211274939831
"SLC25A1","NTC-10",0.0241900904535325
"SLC25A1P5","NTC-10",0.802996246400226
"SLC25A20","NTC-10",0.509012357127076
"SLC25A21","NTC-10",0.300410438313872
"SLC25A22","NTC-10",0.952892403915044
"SLC25A23","NTC-10",0.92359903615465
"SLC25A24","NTC-10",0.551188016052014
"SLC25A24P1","NTC-10",0.00906151976689878
"SLC25A25","NTC-10",0.582835763803791
"SLC25A26","NTC-10",0.00722430331362634
"SLC25A30","NTC-10",0.332636914037338
"SLC25A32","NTC-10",0.56875246314776
"SLC25A33","NTC-10",0.321692085342356
"SLC25A35","NTC-10",0.66987088191439
"SLC25A36","NTC-10",0.137995539857475
"SLC25A37","NTC-10",0.423470141787525
"SLC25A38","NTC-10",0.143711916914019
"SLC25A39","NTC-10",0.0727745349483612
"SLC25A3","NTC-10",0.0631261673892782
"SLC25A40","NTC-10",0.00340398622786241
"SLC25A41","NTC-10",0.654173427742662
"SLC25A42","NTC-10",0.933759452107623
"SLC25A43","NTC-10",0.468658537328453
"SLC25A44","NTC-10",0.69716338629619
"SLC25A45","NTC-10",0.65991882860594
"SLC25A46","NTC-10",0.759362587340111
"SLC25A4","NTC-10",0.0191830997037779
"SLC25A51","NTC-10",0.810624537629363
"SLC25A53","NTC-10",0.0884230537839767
"SLC25A5","NTC-10",0.025570947251008
"SLC25A6","NTC-10",0.0122044548919817
"SLC26A11","NTC-10",0.602364020537952
"SLC26A2","NTC-10",0.74752757153634
"SLC26A6","NTC-10",0.769477962309882
"SLC27A1","NTC-10",0.473345771213328
"SLC27A2","NTC-10",0.589103960893349
"SLC27A4","NTC-10",0.0105064778589056
"SLC27A5","NTC-10",0.957517874808333
"SLC29A2","NTC-10",0.633074717572053
"SLC29A3","NTC-10",0.0838692734216888
"SLC29A4","NTC-10",4.6830132771965e-06
"SLC2A11","NTC-10",0.49697654829382
"SLC2A13","NTC-10",0.138414020188357
"SLC2A1","NTC-10",0.694696831538391
"SLC2A3","NTC-10",0.757943933140122
"SLC2A4RG","NTC-10",0.0235015209570007
"SLC2A8","NTC-10",0.0755037160121551
"SLC30A10","NTC-10",0.346858645947466
"SLC30A1","NTC-10",0.0507844266503971
"SLC30A4","NTC-10",0.524512866088978
"SLC30A5","NTC-10",0.873804081725533
"SLC30A6","NTC-10",0.766280046321174
"SLC30A7","NTC-10",0.878643697322366
"SLC30A9","NTC-10",0.944924095757891
"SLC31A1","NTC-10",0.135707330662004
"SLC33A1","NTC-10",0.295822010177005
"SLC35A1","NTC-10",0.904623004627219
"SLC35A2","NTC-10",0.323247677803151
"SLC35A3","NTC-10",0.419121083378596
"SLC35A4","NTC-10",0.557013023021044
"SLC35A5","NTC-10",0.911892293801704
"SLC35B1","NTC-10",0.174597220804138
"SLC35B2","NTC-10",0.0019990675602546
"SLC35B3","NTC-10",0.777382477727601
"SLC35B4","NTC-10",0.891283197627496
"SLC35C1","NTC-10",0.0229691137046461
"SLC35C2","NTC-10",0.732650656548078
"SLC35D1","NTC-10",0.308406290923394
"SLC35D2","NTC-10",0.933134509307794
"SLC35E1","NTC-10",0.00443957214124953
"SLC35E2A","NTC-10",0.00163276031290866
"SLC35E2B","NTC-10",0.369377068160457
"SLC35E3","NTC-10",0.77475901058971
"SLC35E4","NTC-10",0.761671556386135
"SLC35F2","NTC-10",0.0335098993432938
"SLC35F5","NTC-10",0.2316390232068
"SLC35F6","NTC-10",0.5751065429991
"SLC35G1","NTC-10",0.345743301657682
"SLC35G2","NTC-10",0.331131060256749
"SLC36A1","NTC-10",0.264325627657286
"SLC36A4","NTC-10",0.112917209690742
"SLC37A3","NTC-10",0.705326485006973
"SLC37A4","NTC-10",0.987855853750298
"SLC38A10","NTC-10",0.980069578363355
"SLC38A1","NTC-10",0.048234323826372
"SLC38A2","NTC-10",0.161678589813735
"SLC38A5","NTC-10",0.57502649186817
"SLC38A6","NTC-10",0.378014361023585
"SLC38A7","NTC-10",0.999536019770095
"SLC38A9","NTC-10",0.540909773407524
"SLC39A10","NTC-10",0.200215092520823
"SLC39A11","NTC-10",0.822414642220357
"SLC39A13","NTC-10",0.108071447986498
"SLC39A14","NTC-10",0.792472964071447
"SLC39A1","NTC-10",0.605357422606281
"SLC39A3","NTC-10",0.256210275570596
"SLC39A4","NTC-10",0.333942488932122
"SLC39A6","NTC-10",0.250437695184056
"SLC39A7","NTC-10",0.8717541570862
"SLC39A8","NTC-10",0.343319551819303
"SLC39A9","NTC-10",0.867769463192713
"SLC3A2","NTC-10",0.515893764183357
"SLC40A1","NTC-10",0.279325478887626
"SLC41A1","NTC-10",0.632540307069908
"SLC41A3","NTC-10",0.0271484543559612
"SLC43A1","NTC-10",0.50419680644204
"SLC43A2","NTC-10",0.585649661445006
"SLC43A3","NTC-10",0.594511688828574
"SLC44A2","NTC-10",0.959260026107809
"SLC44A4","NTC-10",0.816297032728203
"SLC44A5","NTC-10",0.373140326636466
"SLC45A4","NTC-10",0.520986930962276
"SLC48A1","NTC-10",0.213466297896448
"SLC4A1AP","NTC-10",0.896167354694922
"SLC4A1","NTC-10",0.0743873488479005
"SLC4A2","NTC-10",0.49511213578661
"SLC4A7","NTC-10",0.565647945307678
"SLC50A1","NTC-10",0.33645222431387
"SLC52A2","NTC-10",0.968796906956857
"SLC5A3","NTC-10",0.482487326888868
"SLC5A6","NTC-10",0.124836834321
"SLC6A6","NTC-10",0.835533134838578
"SLC6A8","NTC-10",0.486771441899339
"SLC6A9","NTC-10",0.81786200093135
"SLC7A11","NTC-10",0.45584244864781
"SLC7A1","NTC-10",0.681122184243853
"SLC7A5","NTC-10",0.916792455084094
"SLC7A5P1","NTC-10",0.0370529476010152
"SLC7A6","NTC-10",0.831989422363675
"SLC7A6OS","NTC-10",0.617835715405807
"SLC7A8","NTC-10",0.968882014227792
"SLC8B1","NTC-10",0.0873778813004092
"SLC9A1","NTC-10",0.560827070851436
"SLC9A2","NTC-10",0.714541552405781
"SLC9A3","NTC-10",0.375736420387028
"SLC9A3R1","NTC-10",0.148074368172483
"SLC9A3R2","NTC-10",0.180404859280009
"SLC9A6","NTC-10",0.393901448903708
"SLC9A8","NTC-10",0.519105386038319
"SLC9B2","NTC-10",0.269818410227808
"SLCO1A2","NTC-10",0.551595650435625
"SLCO2B1","NTC-10",0.942314546763237
"SLCO4A1","NTC-10",0.121470475388675
"SLF1","NTC-10",0.403453161892056
"SLF2","NTC-10",0.564392769253693
"SLFN14","NTC-10",0.0477929990508881
"SLIRP","NTC-10",0.063712372742435
"SLK","NTC-10",0.197984184324004
"SLMAP","NTC-10",0.199299592432742
"SLTM","NTC-10",0.170268706935748
"SLU7","NTC-10",0.58435972436929
"SLX4IP","NTC-10",0.112576295759666
"SLX4","NTC-10",0.824246737881729
"SMAD2","NTC-10",0.246526047023617
"SMAD3","NTC-10",0.410771999517033
"SMAD4","NTC-10",0.688180753202927
"SMAD5","NTC-10",0.628087938607909
"SMAD6","NTC-10",0.677015924940435
"SMAGP","NTC-10",0.212593824909331
"SMAP1","NTC-10",0.00578262031564739
"SMAP2","NTC-10",0.0776667943148893
"SMARCA2","NTC-10",0.561320899465986
"SMARCA4","NTC-10",0.149645648378036
"SMARCA5","NTC-10",0.513642106159532
"SMARCAD1","NTC-10",0.218149836052377
"SMARCAL1","NTC-10",0.931939161547362
"SMARCB1","NTC-10",0.00712278900708323
"SMARCC1","NTC-10",0.703742950286817
"SMARCC2","NTC-10",0.813860889320674
"SMARCD1","NTC-10",0.722202941364341
"SMARCD2","NTC-10",0.0441401405494776
"SMARCD3","NTC-10",0.400654550325905
"SMARCE1","NTC-10",0.346952708021199
"SMC1A","NTC-10",0.633839525301372
"SMC2","NTC-10",0.993930494351304
"SMC3","NTC-10",0.989407492347385
"SMC4","NTC-10",0.0908576670077232
"SMC5","NTC-10",0.21213667777341
"SMC6","NTC-10",0.549874192924935
"SMCHD1","NTC-10",0.0635174738256477
"SMCO4","NTC-10",0.876227453835127
"SMCR8","NTC-10",0.456040722681602
"SMDT1","NTC-10",0.0311400292995006
"SMG1","NTC-10",0.768842133296979
"SMG1P7","NTC-10",0.123763592149952
"SMG5","NTC-10",0.695389310362471
"SMG6","NTC-10",0.856290633794489
"SMG7","NTC-10",0.431416850043936
"SMG8","NTC-10",0.969557381995665
"SMG9","NTC-10",0.791246733695035
"SMIM10L1","NTC-10",0.290318584077825
"SMIM10","NTC-10",0.192576167432754
"SMIM12","NTC-10",3.49836226355242e-05
"SMIM13","NTC-10",0.0246953729685827
"SMIM14","NTC-10",0.463389888830233
"SMIM15","NTC-10",0.13548483082293
"SMIM19","NTC-10",0.34465222420664
"SMIM1","NTC-10",0.816731799638013
"SMIM20","NTC-10",0.831146006321976
"SMIM26","NTC-10",0.0763352578849947
"SMIM27","NTC-10",0.371098084954307
"SMIM29","NTC-10",0.260127087946652
"SMIM30","NTC-10",0.0456924382003299
"SMIM36","NTC-10",0.226370008122602
"SMIM3","NTC-10",0.181395872677143
"SMIM4","NTC-10",0.764244153136288
"SMIM7","NTC-10",0.552400557859654
"SMIM8","NTC-10",0.786949326095856
"SMNDC1","NTC-10",0.408536761509436
"SMOX","NTC-10",0.0926377990563427
"SMPD1","NTC-10",0.335850059511143
"SMPD4","NTC-10",0.748289655580933
"SMS","NTC-10",0.466846274636341
"SMTN","NTC-10",0.00192831473136478
"SMU1","NTC-10",0.912898738994422
"SMUG1","NTC-10",0.000889688043278909
"SMURF1","NTC-10",0.849913945894066
"SMURF2","NTC-10",0.0522330835300692
"SMYD2","NTC-10",0.911767212753386
"SMYD3","NTC-10",0.125499710160778
"SMYD4","NTC-10",0.583772221289617
"SMYD5","NTC-10",0.234772751296803
"SNAI1","NTC-10",0.0727831311540579
"SNAI3","NTC-10",0.58981528430934
"SNAP23","NTC-10",0.880814312734585
"SNAP29","NTC-10",0.00485345005959301
"SNAP47","NTC-10",0.584391017611031
"SNAPC1","NTC-10",0.564672076255871
"SNAPC2","NTC-10",0.414040580150271
"SNAPC3","NTC-10",0.236913670350412
"SNAPC4","NTC-10",0.20494012041598
"SNAPC5","NTC-10",0.00145201435951278
"SNAPIN","NTC-10",0.380390835880658
"SNCA","NTC-10",0.8533432278697
"SNCG","NTC-10",0.791296150801602
"SND1","NTC-10",0.164375930743871
"SNF8","NTC-10",0.603768742064239
"SNIP1","NTC-10",0.226448807169396
"SNPH","NTC-10",0.844264329511486
"SNRK","NTC-10",0.0350539147707509
"SNRNP200","NTC-10",0.127076822217883
"SNRNP25","NTC-10",1.53559472775712e-05
"SNRNP27","NTC-10",0.113361272797936
"SNRNP35","NTC-10",0.620011465677571
"SNRNP40","NTC-10",0.801710147650644
"SNRNP48","NTC-10",0.895478252793918
"SNRNP70","NTC-10",0.125213293491556
"SNRPA1","NTC-10",0.108588219270897
"SNRPA","NTC-10",0.0303835520223462
"SNRPB2","NTC-10",0.229811300453177
"SNRPB","NTC-10",0.161691487457234
"SNRPC","NTC-10",0.0437776153924167
"SNRPD1","NTC-10",0.0100056692337928
"SNRPD2","NTC-10",0.0111903711696045
"SNRPD3","NTC-10",0.0350695962251516
"SNRPE","NTC-10",0.00235725436698517
"SNRPF","NTC-10",0.29001250650105
"SNRPG","NTC-10",0.0167651879430018
"SNTA1","NTC-10",0.50900546497639
"SNTB2","NTC-10",0.487041634135101
"SNU13","NTC-10",0.011704471607616
"SNUPN","NTC-10",0.0558976718865511
"SNW1","NTC-10",0.337677093987904
"SNX10","NTC-10",0.000978806208224405
"SNX11","NTC-10",0.194351006137621
"SNX12","NTC-10",0.214695910240002
"SNX13","NTC-10",0.569487219207252
"SNX14","NTC-10",0.664296640417041
"SNX16","NTC-10",0.569319647719811
"SNX17","NTC-10",0.258118633894404
"SNX18","NTC-10",0.0400672363772596
"SNX19","NTC-10",0.93372630545977
"SNX1","NTC-10",0.27845757294135
"SNX24","NTC-10",0.505387456629236
"SNX25","NTC-10",0.887873070448729
"SNX27","NTC-10",0.497519714036754
"SNX29","NTC-10",0.452098973657615
"SNX2","NTC-10",0.258402544934865
"SNX30","NTC-10",0.595626798408579
"SNX33","NTC-10",0.569127241757329
"SNX3","NTC-10",0.0517083164415104
"SNX4","NTC-10",0.615684502917157
"SNX5","NTC-10",0.00280186934730771
"SNX6","NTC-10",0.24941239648446
"SNX8","NTC-10",0.540279964630698
"SNX9","NTC-10",0.0136839019924209
"SOAT1","NTC-10",0.249889412562581
"SOCS1","NTC-10",0.02917450061854
"SOCS2","NTC-10",0.575974130397197
"SOCS3","NTC-10",0.901527957118681
"SOCS4","NTC-10",0.297052897674264
"SOCS5","NTC-10",0.0969145929512433
"SOCS6","NTC-10",0.840051927160875
"SOCS7","NTC-10",0.0694861779424872
"SOD1","NTC-10",0.0139099754635245
"SOD2","NTC-10",0.819854197178269
"SOGA1","NTC-10",0.723337963167777
"SON","NTC-10",0.0973653226696422
"SORBS3","NTC-10",0.146924330001885
"SORCS1","NTC-10",0.666770723913952
"SORD","NTC-10",0.338064111703833
"SORT1","NTC-10",0.758675650239666
"SOS1","NTC-10",0.896916549431174
"SOS2","NTC-10",0.214202041473342
"SOSTDC1","NTC-10",0.840295559370422
"SOX12","NTC-10",0.398045077262805
"SOX18","NTC-10",0.281777642403309
"SOX5","NTC-10",0.130495468822554
"SOX6","NTC-10",0.277841505276603
"SP100","NTC-10",0.865910972893796
"SP110","NTC-10",0.363041034001031
"SP140L","NTC-10",0.782294316799913
"SP1","NTC-10",0.51936634461301
"SP2","NTC-10",0.987482119487023
"SP3","NTC-10",0.237656435884861
"SP4","NTC-10",0.484716581008405
"SP6","NTC-10",0.617305316146147
"SPA17","NTC-10",0.225088893347755
"SPACA6","NTC-10",0.34832306906767
"SPACA9","NTC-10",0.877294849047192
"SPAG16","NTC-10",0.0322640832295316
"SPAG4","NTC-10",0.763406295527306
"SPAG5","NTC-10",0.0981631848680496
"SPAG6","NTC-10",0.947618774135037
"SPAG7","NTC-10",0.863330553188986
"SPAG9","NTC-10",0.191198088130074
"SPANXB1","NTC-10",0.0755340202806547
"SPARC","NTC-10",0.938808679047971
"SPART","NTC-10",0.106476716694787
"SPAST","NTC-10",0.732224384381521
"SPATA17","NTC-10",0.393702663570234
"SPATA2L","NTC-10",0.216986408225079
"SPATA2","NTC-10",0.413970779822382
"SPATA33","NTC-10",0.299246474214994
"SPATA4","NTC-10",0.175634682883121
"SPATA5L1","NTC-10",0.821321998579307
"SPATA5","NTC-10",0.974162929540217
"SPATA7","NTC-10",0.995254307383308
"SPATC1L","NTC-10",0.0938885974090882
"SPATS2L","NTC-10",0.111214206362312
"SPATS2","NTC-10",0.127218005874829
"SPC24","NTC-10",0.0425046085290482
"SPC25","NTC-10",0.0904239914743855
"SPCS1","NTC-10",0.100686685354383
"SPCS2","NTC-10",0.0153472331383543
"SPCS3","NTC-10",0.0615151005196845
"SPDL1","NTC-10",0.136553888994525
"SPDYC","NTC-10",0.49235865037399
"SPECC1L","NTC-10",0.293253739374591
"SPECC1","NTC-10",0.132531446827356
"SPEN","NTC-10",0.133741016442287
"SPG11","NTC-10",0.496713904705735
"SPG21","NTC-10",0.456389991869779
"SPG7","NTC-10",0.943841329584792
"SPHK1","NTC-10",0.0755864135549988
"SPHK2","NTC-10",0.284597519028716
"SPI1","NTC-10",0.705273268720109
"SPIDR","NTC-10",0.802151528484292
"SPIN1","NTC-10",0.0330540761132338
"SPIN2B","NTC-10",0.283588553426045
"SPIN3","NTC-10",0.363062079436505
"SPIN4","NTC-10",0.711440104259085
"SPINK4","NTC-10",0.173414964241511
"SPINK9","NTC-10",0.0740829467305698
"SPIRE1","NTC-10",0.489542667631574
"SPIRE2","NTC-10",0.948205654297151
"SPNS1","NTC-10",0.609537420425804
"SPOPL","NTC-10",0.638388101410588
"SPOP","NTC-10",0.73146366420459
"SPPL2A","NTC-10",0.899304812927069
"SPPL2B","NTC-10",0.15745010150871
"SPPL3","NTC-10",0.203639352040126
"SPRED1","NTC-10",0.257241321080406
"SPRED2","NTC-10",0.484359593154094
"SPR","NTC-10",0.266438100433127
"SPRTN","NTC-10",0.970795872887848
"SPRY4","NTC-10",0.816601412828394
"SPRYD3","NTC-10",0.434838522693953
"SPRYD4","NTC-10",0.0631211825810291
"SPRYD7","NTC-10",0.878980874176494
"SPSB2","NTC-10",0.617127054592948
"SPSB3","NTC-10",0.173976504653892
"SPTA1","NTC-10",0.492289141128573
"SPTAN1","NTC-10",0.151040455683467
"SPTBN1","NTC-10",0.356214193435672
"SPTBN2","NTC-10",0.0545786834342458
"SPTBN4","NTC-10",0.469761461417117
"SPTB","NTC-10",0.599135959446238
"SPTLC1","NTC-10",0.989239876604047
"SPTLC2","NTC-10",0.0952125821934938
"SPTLC3","NTC-10",0.737092189457068
"SPTSSA","NTC-10",0.336978599172926
"SPTY2D1","NTC-10",0.439803256121474
"SPTY2D1OS","NTC-10",0.0593340566169729
"SQLE","NTC-10",0.062473931501613
"SQSTM1","NTC-10",0.219461589721528
"SRA1","NTC-10",0.387871151091046
"SRBD1","NTC-10",0.224331628172747
"SRCAP","NTC-10",0.901276048492406
"SRD5A1","NTC-10",0.40675561320747
"SRD5A3","NTC-10",0.135497927848017
"SREBF1","NTC-10",0.979044157673302
"SREBF2","NTC-10",0.0725412269214459
"SREK1IP1","NTC-10",0.548876332394324
"SREK1","NTC-10",0.28772870897064
"SRFBP1","NTC-10",0.315200648952838
"SRF","NTC-10",0.249409967593584
"SRGAP1","NTC-10",0.808860755454613
"SRGAP2B","NTC-10",0.667826678463477
"SRGAP2C","NTC-10",0.868930156875663
"SRGAP2","NTC-10",0.0875163745951767
"SRGAP3","NTC-10",0.0303947539129165
"SRI","NTC-10",0.626861195237734
"SRM","NTC-10",0.0011066868031938
"SRP14","NTC-10",0.0146748572863893
"SRP14P2","NTC-10",0.197384492804382
"SRP19","NTC-10",0.366663775341539
"SRP54-AS1","NTC-10",0.625284630213012
"SRP54","NTC-10",0.723432463312391
"SRP68","NTC-10",0.695017374105024
"SRP72","NTC-10",0.269060057792881
"SRP9","NTC-10",0.0655265641986056
"SRPK1","NTC-10",0.142266392441484
"SRPK2","NTC-10",0.0849936274564024
"SRPRA","NTC-10",0.864617285278966
"SRPRB","NTC-10",0.800815254193299
"SRRD","NTC-10",0.649549411385341
"SRRM1","NTC-10",0.0190252305767523
"SRRM2","NTC-10",0.00816592155238243
"SRR","NTC-10",0.648994092557895
"SRRT","NTC-10",0.476798797079493
"SRSF10","NTC-10",0.0757844856745338
"SRSF11","NTC-10",0.315665475467416
"SRSF1","NTC-10",0.604427325461245
"SRSF2","NTC-10",0.266745683967872
"SRSF3","NTC-10",0.168618041311075
"SRSF4","NTC-10",0.032037324831224
"SRSF5","NTC-10",0.148070947346112
"SRSF6","NTC-10",0.357235947597814
"SRSF7","NTC-10",0.108971747576034
"SRSF8","NTC-10",0.0455779771521413
"SRSF9","NTC-10",0.00851040893625286
"SS18L1","NTC-10",0.00203957721491591
"SS18L2","NTC-10",0.0297334245889069
"SS18","NTC-10",0.304011373033899
"SSB","NTC-10",0.279814719993019
"SSBP1","NTC-10",0.349451567421822
"SSBP2","NTC-10",0.930094671482296
"SSBP3","NTC-10",0.000619712213716923
"SSBP4","NTC-10",0.943969024722541
"SSH1","NTC-10",0.0341588510846232
"SSH2","NTC-10",0.3678683870043
"SSNA1","NTC-10",0.16011626043636
"SSR1","NTC-10",0.0949471473286484
"SSR2","NTC-10",0.150938946048222
"SSR3","NTC-10",0.0178307872605405
"SSR4","NTC-10",0.990655883115042
"SSRP1","NTC-10",0.0636461210950813
"SSTR2","NTC-10",0.0150579275949434
"SSU72","NTC-10",0.0119682010916453
"SSX1","NTC-10",0.997368432516012
"SSX2IP","NTC-10",0.0172552159442688
"ST13","NTC-10",0.149546275626991
"ST20","NTC-10",0.241529887361508
"ST3GAL1","NTC-10",0.104320448741654
"ST3GAL2","NTC-10",0.561064093328296
"ST3GAL3","NTC-10",0.00819498273950438
"ST3GAL4","NTC-10",0.123796652550028
"ST3GAL5","NTC-10",0.169967325616522
"ST6GAL1","NTC-10",0.874995436459787
"ST6GALNAC1","NTC-10",0.0304566852185365
"ST6GALNAC4","NTC-10",0.787731888450449
"ST7L","NTC-10",0.562899601621145
"ST7","NTC-10",0.229389523036228
"ST8SIA1","NTC-10",0.439827734903392
"ST8SIA6","NTC-10",0.797331725853935
"STAG1","NTC-10",0.16017601552099
"STAG2","NTC-10",0.101674461410596
"STAG3L2","NTC-10",0.469405694985118
"STAG3L3","NTC-10",0.854598727670157
"STAG3L4","NTC-10",0.428739315535496
"STAG3L5P","NTC-10",0.679140828967794
"STAM2","NTC-10",0.688021353892416
"STAMBP","NTC-10",0.72219287302755
"STAM","NTC-10",0.0555613031959534
"STAP2","NTC-10",0.718661882651141
"STARD10","NTC-10",0.773079721173648
"STARD3NL","NTC-10",0.735143498526623
"STARD3","NTC-10",0.585067144924606
"STARD4","NTC-10",0.116644456260783
"STARD7","NTC-10",0.615619322215057
"STARD8","NTC-10",0.580104243625246
"STARD9","NTC-10",0.0733852242353995
"STAR","NTC-10",0.758843657344775
"STAT1","NTC-10",0.594731858675928
"STAT2","NTC-10",0.906320240281378
"STAT3","NTC-10",0.881973708198452
"STAT5A","NTC-10",0.91954051517803
"STAT5B","NTC-10",0.478108781422217
"STAT6","NTC-10",0.557815338304806
"STAU1","NTC-10",0.483015552307908
"STAU2","NTC-10",0.114679439136329
"STC2","NTC-10",0.392801054116497
"STEAP1B","NTC-10",0.434632239502658
"STEAP1","NTC-10",0.673599666865496
"STEAP3","NTC-10",0.498064867395097
"STIL","NTC-10",0.0602119951454171
"STIM1","NTC-10",0.653586207584541
"STIM2","NTC-10",0.718806933902757
"STIP1","NTC-10",0.435227528036926
"STK10","NTC-10",0.831009190814274
"STK11IP","NTC-10",0.536230323024162
"STK11","NTC-10",0.421136578092996
"STK16","NTC-10",0.790022478553895
"STK17A","NTC-10",0.200692489703537
"STK17B","NTC-10",0.255384724474464
"STK19","NTC-10",0.548127768101917
"STK24","NTC-10",0.46044952836742
"STK26","NTC-10",0.993867978872628
"STK32C","NTC-10",0.0243686037181261
"STK35","NTC-10",0.976544240516479
"STK38L","NTC-10",0.696710952670033
"STK38","NTC-10",0.0576287660870609
"STK3","NTC-10",0.827295664285868
"STK40","NTC-10",0.143057785293331
"STK4","NTC-10",0.0100936172240951
"STMN1","NTC-10",0.010106851198884
"STMN3","NTC-10",0.510484381736014
"STMP1","NTC-10",0.0648762277324448
"STN1","NTC-10",0.284949308861348
"STOML1","NTC-10",0.148917442109558
"STOML2","NTC-10",0.145942995317271
"STOM","NTC-10",0.426713995732805
"STON2","NTC-10",0.41392963897342
"STPG1","NTC-10",0.450713457162003
"STRADB","NTC-10",0.923909301898536
"STRAP","NTC-10",0.832006549826811
"STRBP","NTC-10",0.203150790819921
"STRIP1","NTC-10",0.605044891748944
"STRIP2","NTC-10",0.0127018554096267
"STRN3","NTC-10",0.462265528844475
"STRN4","NTC-10",0.0602819168746374
"STRN","NTC-10",0.796715321927058
"STT3A","NTC-10",0.136432499221493
"STT3B","NTC-10",0.22557136711685
"STUB1","NTC-10",0.0685648420047819
"STX12","NTC-10",0.192496743086503
"STX16","NTC-10",0.0125168510340818
"STX17","NTC-10",0.185209058474276
"STX18","NTC-10",0.898044424255591
"STX1A","NTC-10",0.329828366523584
"STX2","NTC-10",0.491866428065234
"STX3","NTC-10",0.000151883660636948
"STX4","NTC-10",0.00182035390953042
"STX5","NTC-10",0.998565615069238
"STX6","NTC-10",0.429054770475817
"STX7","NTC-10",0.181487929256568
"STX8","NTC-10",0.518897225967744
"STXBP1","NTC-10",0.224963220691545
"STXBP2","NTC-10",0.912446662302729
"STXBP3","NTC-10",0.768991570489324
"STXBP4","NTC-10",0.714654202577457
"STXBP5","NTC-10",0.0172507078934789
"STXBP6","NTC-10",0.000313155714644234
"STYXL1","NTC-10",0.628073335829598
"STYX","NTC-10",0.567519263231924
"SUB1","NTC-10",0.059119471567526
"SUCLA2","NTC-10",0.36281508743983
"SUCLG1","NTC-10",0.394203942442944
"SUCLG2","NTC-10",0.806549783759249
"SUCO","NTC-10",0.0406138399611403
"SUDS3","NTC-10",0.0075381444436405
"SUFU","NTC-10",0.657238114058499
"SUGP2","NTC-10",0.0153776349460716
"SUGT1","NTC-10",0.00377955540340579
"SULT1A1","NTC-10",0.596319594557725
"SULT1B1","NTC-10",0.975307511876937
"SUMF1","NTC-10",0.528920448551416
"SUMF2","NTC-10",0.651348113213617
"SUMO1","NTC-10",0.385667732201664
"SUMO2","NTC-10",0.0332392916546545
"SUMO3","NTC-10",0.115664704755898
"SUN1","NTC-10",0.757802233625032
"SUN2","NTC-10",0.750185702191903
"SUOX","NTC-10",0.212671833468329
"SUPT16H","NTC-10",0.076805304735075
"SUPT20H","NTC-10",0.340157880522617
"SUPT3H","NTC-10",0.64945416602016
"SUPT4H1","NTC-10",0.50248918743808
"SUPT5H","NTC-10",0.593619013753035
"SUPT6H","NTC-10",0.157198193400193
"SUPT7L","NTC-10",0.0267933707136432
"SUPV3L1","NTC-10",0.869998428401295
"SURF1","NTC-10",0.428827694318004
"SURF2","NTC-10",0.206600401496927
"SURF6","NTC-10",0.732101648283056
"SUSD1","NTC-10",0.274753927735386
"SUSD6","NTC-10",0.68954209727378
"SUV39H1","NTC-10",0.258511274284506
"SUV39H2","NTC-10",0.33009798081482
"SUZ12","NTC-10",0.38614038399884
"SUZ12P1","NTC-10",0.938621168298923
"SVBP","NTC-10",0.853668660315893
"SVEP1","NTC-10",0.228456124508683
"SVIL-AS1","NTC-10",0.69727887770572
"SVIP","NTC-10",0.00019979888481263
"SWAP70","NTC-10",0.896322784152903
"SWI5","NTC-10",0.353851602773823
"SWSAP1","NTC-10",0.706205506721405
"SWT1","NTC-10",0.329931936560883
"SYAP1","NTC-10",0.521353085575265
"SYCP2L","NTC-10",0.649884552866702
"SYCP3","NTC-10",0.68869522107538
"SYDE2","NTC-10",0.327765378133227
"SYF2","NTC-10",0.243661269337963
"SYK","NTC-10",0.2002342277996
