"gene_id","gRNA_id","gRNA_type","p_value","z_value","log_fold_change"
"PDS5A","NTC-10","negative_control",0.483992071730678,-0.0253713397923938,-0.000489933933632683
"PDS5B","NTC-10","negative_control",0.710610052895152,0.523596937270091,0.0562294480744292
"PDSS1","NTC-10","negative_control",0.636537198274238,0.357464710189127,0.026084201253435
"PDSS2","NTC-10","negative_control",0.937169574653057,1.51977230013238,0.157389853210913
"PDXDC1","NTC-10","negative_control",0.455953875000496,-0.112967625643377,-0.00857262073078802
"PDXDC2P","NTC-10","negative_control",0.159383224004979,-0.964869447823541,-0.179900926915393
"PDXK","NTC-10","negative_control",0.466782043230852,-0.131398274557479,-0.0073508997093587
"PDXP","NTC-10","negative_control",0.55309241469636,0.153597175144978,0.0211998122038208
"PDZD11","NTC-10","negative_control",0.715141638980926,0.601359072627415,0.0350714924679872
"PDZD8","NTC-10","negative_control",0.190578509291323,-0.817096048964168,-0.083770483922802
"PEA15","NTC-10","negative_control",0.0050511793976909,-2.64456583633316,-0.258930222818657
"PEAK1","NTC-10","negative_control",0.227098673456396,-0.690059957341433,-0.0601789296938682
"PEAR1","NTC-10","negative_control",0.348630247493052,-0.443927223527428,-0.101046772525212
"PEBP1","NTC-10","negative_control",0.0467440145796075,-1.58945484870141,-0.0625326746324708
"PECR","NTC-10","negative_control",0.0635750263725498,-1.40919766024869,-0.200347969658088
"PEF1","NTC-10","negative_control",0.295334438642237,-0.497280462777174,-0.0323966052579164
"PELI1","NTC-10","negative_control",0.986492588287697,2.40959937364322,0.321191041738551
"PELI2","NTC-10","negative_control",0.0326883254117493,-1.7096427938734,-0.449075503316323
"PELO","NTC-10","negative_control",0.0825415023836078,-1.36069198530221,-0.0973311324797643
"PELP1","NTC-10","negative_control",0.255087772433247,-0.617141531198472,-0.0415318652011263
"PEMT","NTC-10","negative_control",0.180595039479912,-0.910356092117389,-0.0708373377602893
"PEPD","NTC-10","negative_control",0.109316100760484,-1.28005039036482,-0.0877672995697375
"PER2","NTC-10","negative_control",0.407741567114247,-0.257635093901541,-0.0522072695238744
"PER3","NTC-10","negative_control",0.998085490196156,2.64022187974898,0.228052926537891
"PES1","NTC-10","negative_control",0.385614385614386,-0.289361397560366,-0.0181164178238522
"PES1P1","NTC-10","negative_control",0.317485568953774,-0.449143126501879,-0.0580680805283504
"PET100","NTC-10","negative_control",0.161258361248063,-0.957651065415478,-0.0496896879046206
"PET117","NTC-10","negative_control",0.959340112233067,1.73728924294937,0.276904136968316
"PEX10","NTC-10","negative_control",0.726357093401226,0.591222986909679,0.0731052691627627
"PEX11B","NTC-10","negative_control",0.361415639869913,-0.375942661520226,-0.0339777072659522
"PEX11G","NTC-10","negative_control",0.983016983016983,2.40952910177382,0.421487796408456
"PEX12","NTC-10","negative_control",0.811894049254776,0.746689533948542,0.139694058723995
"PEX13","NTC-10","negative_control",0.276930858615174,-0.583361536182759,-0.0615924703992663
"PEX14","NTC-10","negative_control",0.598956089604604,0.265979682731174,0.026690418864991
"PEX16","NTC-10","negative_control",0.38431014648167,-0.289537073437825,-0.0221796587049892
"PEX19","NTC-10","negative_control",0.719931477289125,0.618636675915901,0.0631924054551738
"PEX1","NTC-10","negative_control",0.0703117645021842,-1.39859016161104,-0.133936055864386
"PEX26","NTC-10","negative_control",0.853373538146675,1.03461837748255,0.080273652040895
"PEX2","NTC-10","negative_control",0.110578437349218,-1.14233955392683,-0.0981369002746666
"PEX3","NTC-10","negative_control",0.275160296566196,-0.536811948462413,-0.0649010618581902
"PEX5","NTC-10","negative_control",0.016983016983017,-1.87143785839273,-0.311280020870526
"PEX6","NTC-10","negative_control",0.61684524131521,0.287112013881444,0.0238464675489573
"PEX7","NTC-10","negative_control",0.546687523641062,0.109666094525784,0.0121367480138972
"PFAS","NTC-10","negative_control",0.50464156945215,0.0108425736207571,0.00143346754754115
"PFDN1","NTC-10","negative_control",0.536463536463537,0.126228563775943,0.007961776305256
"PFDN4","NTC-10","negative_control",0.812561571481542,0.873858130498854,0.0397201849928009
"PFDN5","NTC-10","negative_control",0.75409531022481,0.648085093127629,0.0182777723901117
"PFDN6","NTC-10","negative_control",0.550105231080504,0.0811195358979765,0.0035913479442824
"PFKFB2","NTC-10","negative_control",0.569733675626698,0.213404907974771,0.0210447777664884
"PFKFB3","NTC-10","negative_control",0.507009432762068,-0.0262293216484436,-0.00403085322818608
"PFKFB4","NTC-10","negative_control",0.697981252509132,0.471926351417438,0.0747595392307185
"PFKL","NTC-10","negative_control",0.248595364106613,-0.721829348889044,-0.0535604468350732
"PFKM","NTC-10","negative_control",0.629844333143466,0.253047098431089,0.0289464268105528
"PFKP","NTC-10","negative_control",0.279380530633277,-0.556416924643792,-0.0399509173394881
"PFN1","NTC-10","negative_control",0.289100827751146,-0.525728566653655,-0.0176367839267311
"PGAM1","NTC-10","negative_control",0.546719388128417,0.0521445828592284,0.00367406183865782
"PGAM5","NTC-10","negative_control",0.843679409007767,0.982728892543972,0.0849263720780309
"PGAP2","NTC-10","negative_control",0.436575196522735,-0.148777302408389,-0.010785322093555
"PGBD1","NTC-10","negative_control",0.25427277964697,-0.654991861370636,-0.0591387791624327
"PGBD2","NTC-10","negative_control",0.932067932067932,1.61847206779958,0.132485852728633
"PGBD4","NTC-10","negative_control",0.778957169069279,0.749546416178071,0.114945126880309
"PGD","NTC-10","negative_control",0.517011302483858,0.0871160450217306,0.00358546244293434
"PGGHG","NTC-10","negative_control",0.875426208893152,1.10471749403327,0.147595964698449
"PGGT1B","NTC-10","negative_control",0.581881558683896,0.213313286406429,0.0222522231158579
"PGK1","NTC-10","negative_control",0.289614710061405,-0.495634746038247,-0.0198503876758542
"PGM2L1","NTC-10","negative_control",0.0269611340363725,-1.74641030341557,-0.236717358274106
"PGM2","NTC-10","negative_control",0.236848485947931,-0.719152238568238,-0.0598031712298007
"PGM3","NTC-10","negative_control",0.0579420579420579,-1.505829515376,-0.127678942161556
"PGM5P2","NTC-10","negative_control",0.542328516931357,0.0801844557218057,0.00821290546220999
"PGPEP1","NTC-10","negative_control",0.813476990649116,0.825166024119586,0.0566822670659862
"PGP","NTC-10","negative_control",0.550878307040636,0.15672082146695,0.00777641732750234
"PGRMC1","NTC-10","negative_control",0.49167774577987,0.0118532736935723,0.00107944379183611
"PGRMC2","NTC-10","negative_control",0.245703462012494,-0.651539609274293,-0.0632094724838566
"PGS1","NTC-10","negative_control",0.34715363099896,-0.392904667980895,-0.0404279770927896
"PHACTR1","NTC-10","negative_control",0.565434565434565,0.0525086651735615,0.00415689089556293
"PHACTR2","NTC-10","negative_control",0.804174089669919,0.766609742613695,0.113824880569431
"PHACTR4","NTC-10","negative_control",0.808496757132973,0.878333982394307,0.0691772822503344
"PHAX","NTC-10","negative_control",0.0576341354757718,-1.47259879820253,-0.104619583222629
"PHB2","NTC-10","negative_control",0.760770275859033,0.702853223262012,0.0279556507271959
"PHC2","NTC-10","negative_control",0.111991103558836,-1.16510567086418,-0.172430014107102
"PHC3","NTC-10","negative_control",0.796549402508919,0.869886944840083,0.0928571525223953
"PHETA1","NTC-10","negative_control",0.748331930274182,0.582321825750095,0.116761321861087
"PHF10","NTC-10","negative_control",0.544345568455426,0.107223706697765,0.00912296900461729
"PHF11","NTC-10","negative_control",0.536023828507005,0.0235142541647719,0.00292513094331781
"PHF12","NTC-10","negative_control",0.575989095339001,0.225752401736951,0.0249458934394455
"PHF13","NTC-10","negative_control",0.0887154478575626,-1.32381429326576,-0.176062751031176
"PHF14","NTC-10","negative_control",0.757411230953634,0.676012610604885,0.0324909414991422
"PHF19","NTC-10","negative_control",0.746253746253746,0.642396663223882,0.0323073520987383
"PHF1","NTC-10","negative_control",0.0062777643029211,-2.41048111554897,-0.223643773298812
"PHF20L1","NTC-10","negative_control",0.351052758597346,-0.390128928607072,-0.0240052030624159
"PHF20","NTC-10","negative_control",0.224580418610944,-0.668364632285336,-0.0349122281220195
"PHF21A","NTC-10","negative_control",0.781218781218781,0.705061528051196,0.0729430602282741
"PHF23","NTC-10","negative_control",0.00664181316320456,-2.46904215538167,-0.187002108829329
"PHF2","NTC-10","negative_control",0.267035639547754,-0.641439060838757,-0.12475881245969
"PHF3","NTC-10","negative_control",0.657506888721033,0.388333548658855,0.0201197811258343
"PHF5A","NTC-10","negative_control",0.625634062143949,0.343204922492593,0.0165923051258201
"PHF6","NTC-10","negative_control",0.0859185993294367,-1.30766220938391,-0.0820208437948633
"PHF7","NTC-10","negative_control",0.820546785804484,0.971652519961549,0.0883057131700838
"PHF8","NTC-10","negative_control",0.874760975212212,1.11568011015122,0.130011869160424
"PHGDH","NTC-10","negative_control",0.122033842724875,-1.08607342640276,-0.130179774502367
"PHIP","NTC-10","negative_control",0.0379803259290593,-1.87113109300509,-0.10349193083022
"PHKA1","NTC-10","negative_control",0.0312540272234832,-1.74295677355951,-0.336032097061456
"PHKA2","NTC-10","negative_control",0.199341156761209,-0.812423768564222,-0.123205314237082
"PHKB","NTC-10","negative_control",0.862207411957734,1.01954653475155,0.0642188394340951
"PHKG2","NTC-10","negative_control",0.397430404233371,-0.229317393331252,-0.0173483728270681
"PHLDA1","NTC-10","negative_control",0.906675224678476,2.13729367964266,0.48710251982738
"PHLDA2","NTC-10","negative_control",0.0194288661356669,-2.30137762471165,-0.234359116139909
"PHLDB1","NTC-10","negative_control",0.0544065396497535,-1.55224280180991,-0.213617982536937
"PHLDB3","NTC-10","negative_control",0.304226357025738,-0.496769740870313,-0.0758788846203837
"PHLPP1","NTC-10","negative_control",0.579852998073013,0.143831874058721,0.0288224702191648
"PHLPP2","NTC-10","negative_control",0.432229393741079,-0.230640433455109,-0.0443090800525052
"PHOSPHO1","NTC-10","negative_control",0.318256969259254,-0.481508457095326,-0.106355655270894
"PHOSPHO2","NTC-10","negative_control",0.525880784639161,0.00107520807930226,-0.000120212515628326
"PHPT1","NTC-10","negative_control",0.633792521135117,0.340690515479857,0.0142817182899648
"PHRF1","NTC-10","negative_control",0.844919178012326,0.975600365589733,0.0879491994141426
"PHTF1","NTC-10","negative_control",0.26002043396342,-0.592443783080508,-0.0451001500464361
"PHTF2","NTC-10","negative_control",0.782484173140185,0.776690698139153,0.067755690670019
"PHYH","NTC-10","negative_control",0.450148739541206,-0.169110152667093,-0.0140631328182572
"PHYKPL","NTC-10","negative_control",0.448829467728639,-0.155865425158855,-0.0126076376972162
"PI4K2A","NTC-10","negative_control",0.442870352908983,-0.15074298357634,-0.0201736523305174
"PI4K2B","NTC-10","negative_control",0.213744246596304,-0.809277541597409,-0.144074832294092
"PI4KA","NTC-10","negative_control",0.146857813112995,-1.01091920709615,-0.0644870423770896
"PI4KAP2","NTC-10","negative_control",0.656986278498794,0.367581212722737,0.0495461428338777
"PI4KB","NTC-10","negative_control",0.956111816295587,1.69097093247725,0.133335339263766
"PIAS1","NTC-10","negative_control",0.380707092956138,-0.272930041939307,-0.0215546208557506
"PIAS2","NTC-10","negative_control",0.710601800165958,0.558295349676799,0.0533059946296912
"PIAS3","NTC-10","negative_control",0.0675939253202286,-1.39688627482884,-0.251388322352755
"PIAS4","NTC-10","negative_control",0.497079974270318,-0.0137924844932225,-0.00117971142337758
"PIBF1","NTC-10","negative_control",0.525269185798375,0.00962174756456331,0.000781512063924072
"PICALM","NTC-10","negative_control",0.0937131335984284,-1.31849370971099,-0.0730932724267853
"PICK1","NTC-10","negative_control",0.697251443434798,0.484782975157172,0.0845239091239627
"PIDD1","NTC-10","negative_control",0.852367793696815,0.984166515612123,0.100190926040308
"PIEZO1","NTC-10","negative_control",0.753687455883684,0.69754998518506,0.0445508802890961
"PIF1","NTC-10","negative_control",0.815519519372194,0.831067005366056,0.133682920604041
"PIGA","NTC-10","negative_control",0.174291906145362,-0.897558651407354,-0.143194350877663
"PIGB","NTC-10","negative_control",0.942278296993291,1.68255039892447,0.196170889359684
"PIGBOS1","NTC-10","negative_control",0.626267789638233,0.256350494994981,0.0155119204321032
"PIGC","NTC-10","negative_control",0.363890415627067,-0.329283588056764,-0.0182105107768652
"PIGF","NTC-10","negative_control",0.649813932527009,0.359118961825592,0.0229759269792266
"PIGG","NTC-10","negative_control",0.949970699783177,1.61322479722952,0.170452109204757
"PIGH","NTC-10","negative_control",0.826944118312109,0.926038808006004,0.0627828723641004
"PIGK","NTC-10","negative_control",0.730838114503325,0.621108803050928,0.0596656622547111
"PIGL","NTC-10","negative_control",0.038961038961039,-1.66195444536917,-0.162625632699629
"PIGM","NTC-10","negative_control",0.292542109275021,-0.528761844305041,-0.0548016099132478
"PIGN","NTC-10","negative_control",0.117843469043806,-1.14384904541406,-0.0679144003876886
"PIGO","NTC-10","negative_control",0.123876123876124,-1.02464288930458,-0.201770453955847
"PIGP","NTC-10","negative_control",0.381884895508238,-0.338008349071502,-0.0165281393717317
"PIGQ","NTC-10","negative_control",0.84931014444071,1.04934663353485,0.108796282786727
"PIGS","NTC-10","negative_control",0.221104884206695,-0.752902437777544,-0.0519653737075925
"PIGT","NTC-10","negative_control",0.969793717622733,1.74898889583782,0.0969741229513035
"PIGU","NTC-10","negative_control",0.320974229640201,-0.415350272840537,-0.0486777962013063
"PIGW","NTC-10","negative_control",0.947996159708299,1.59084683254158,0.170556861604414
"PIGX","NTC-10","negative_control",0.443534391045175,-0.0938189668981275,-0.00817989298420263
"PIH1D1","NTC-10","negative_control",0.922622172059484,1.36223816544204,0.0750217624180657
"PIH1D2","NTC-10","negative_control",0.871462542437564,1.0538197627364,0.21708397613321
"PIK3C2A","NTC-10","negative_control",0.0855293640957592,-1.38966904895733,-0.135471942124422
"PIK3C3","NTC-10","negative_control",0.0639360639360639,-1.46688800038201,-0.106516377724385
"PIK3CA","NTC-10","negative_control",0.837142014917503,0.905969132286135,0.136586702045662
"PIK3CB","NTC-10","negative_control",0.705974335776802,0.480420798307153,0.0443865062050065
"PIK3CD","NTC-10","negative_control",0.625374625374625,0.261350515459555,0.0390111114584457
"PIK3CG","NTC-10","negative_control",0.547275701069704,0.0677652966192853,0.00852426654512528
"PIK3R1","NTC-10","negative_control",0.52086848633167,0.0376165144838731,0.00362748234452148
"PIK3R3","NTC-10","negative_control",0.224350788727878,-0.78243937525591,-0.107970940177643
"PIK3R4","NTC-10","negative_control",0.701897872714664,0.472716134241228,0.0750352474816403
"PIKFYVE","NTC-10","negative_control",0.036963036963037,-1.70433701406892,-0.195848628458151
"PILRB","NTC-10","negative_control",0.828171828171828,0.915567179149409,0.0942428146542096
"PIM1","NTC-10","negative_control",0.304695304695305,-0.544936899964736,-0.0244604660847922
"PIM2","NTC-10","negative_control",0.00599400599400599,-2.331368323071,-0.171358542293635
"PIM3","NTC-10","negative_control",0.237701257925331,-0.672180721473787,-0.058438322682724
"PIMREG","NTC-10","negative_control",0.557890511995116,0.156218913414328,0.0111023446270577
"PIN1","NTC-10","negative_control",0.227535650486824,-0.689679938389563,-0.0285940936122558
"PIN4","NTC-10","negative_control",0.457087430606752,-0.0914778275822023,-0.0040441721646588
"PINK1","NTC-10","negative_control",0.173963382361824,-0.872720328156884,-0.115974052235017
"PIP4K2A","NTC-10","negative_control",0.92428909707291,1.48888816867579,0.125687693829404
"PIP4K2B","NTC-10","negative_control",0.603022454946097,0.265130111720584,0.0291396953559691
"PIP4K2C","NTC-10","negative_control",0.289410520441292,-0.59419032092906,-0.0591160301785121
"PIP4P1","NTC-10","negative_control",0.171283579893705,-0.882636665253129,-0.0913984026640895
"PIP4P2","NTC-10","negative_control",0.950430160259816,1.66750849838904,0.109106365486928
"PIP5K1A","NTC-10","negative_control",0.247831645078602,-0.678118952176664,-0.0955959095291079
"PIP5K1B","NTC-10","negative_control",0.449326158078951,-0.0924333304926837,-0.0112856614423562
"PIP5K1C","NTC-10","negative_control",0.0261536621536221,-1.79952991486787,-0.253908244040238
"PIR","NTC-10","negative_control",0.321678321678322,-0.447912707877503,-0.0565689435684738
"PISD","NTC-10","negative_control",0.015984015984016,-1.99344448039421,-0.209116403022767
"PITHD1","NTC-10","negative_control",0.062429262076165,-1.45994075724682,-0.0737605007860057
"PITPNA","NTC-10","negative_control",0.922223246628449,1.44122003691003,0.0761717103104825
"PITPNB","NTC-10","negative_control",0.666114193729208,0.448873835652797,0.0322357484107576
"PITPNM1","NTC-10","negative_control",0.0442796547902195,-1.59131885161628,-0.349379076753766
"PITRM1","NTC-10","negative_control",0.246822806359132,-0.67316541892134,-0.0627457483874333
"PITX1","NTC-10","negative_control",0.61591967446961,0.257769283876458,0.0131044588197922
"PIWIL4","NTC-10","negative_control",0.813186813186813,0.83945859369399,0.1116280119684
"PJA1","NTC-10","negative_control",0.564195504488298,0.107503871938392,0.0213260107115776
"PJA2","NTC-10","negative_control",0.247834258996155,-0.665758377484128,-0.0481350507865621
"PKD1","NTC-10","negative_control",0.604934342111856,0.283989197723018,0.0412226564795759
"PKD1P6","NTC-10","negative_control",0.852331122099094,0.99909621195037,0.142480378765563
"PKD2L2","NTC-10","negative_control",0.853146853146853,1.07152057201634,0.152271025112977
"PKIB","NTC-10","negative_control",0.456399885717908,-0.185423654541018,-0.0474623138951018
"PKIG","NTC-10","negative_control",0.661051373228236,0.353614532130471,0.0417485162380495
"PKLR","NTC-10","negative_control",0.48265085256595,-0.0891486029100307,-0.00913246161821091
"PKM","NTC-10","negative_control",0.316930375817797,-0.544449812319442,-0.036281566707776
"PKMYT1","NTC-10","negative_control",0.138781891838529,-0.985526186657898,-0.0651304048453399
"PKN1","NTC-10","negative_control",0.674223986797717,0.420748541357931,0.0261891396466738
"PKN2","NTC-10","negative_control",0.0272554669876323,-1.85632131578778,-0.131682641672008
"PKN3","NTC-10","negative_control",0.244954356083243,-0.694662997076395,-0.0877030923751778
"PKNOX1","NTC-10","negative_control",0.376536875809998,-0.347007761267686,-0.0423152029448415
"PKP2","NTC-10","negative_control",0.603206314686495,0.213271898136899,0.0330647014364183
"PKP3","NTC-10","negative_control",0.715098206005895,0.536281693330029,0.0457669920935939
"PKP4","NTC-10","negative_control",0.113604715338008,-1.24640613576171,-0.119761255950498
"PLA2G12A","NTC-10","negative_control",0.0625525370214747,-1.47483891028841,-0.0846176593786239
"PLA2G15","NTC-10","negative_control",0.43956043956044,-0.142502018747936,-0.0258426447732294
"PLAA","NTC-10","negative_control",0.0985031580023026,-1.22585610867148,-0.116632523581491
"PLAG1","NTC-10","negative_control",0.783216783216783,0.764658557880316,0.0906540713563775
"PLAGL1","NTC-10","negative_control",0.249188237681067,-0.618249893724221,-0.065525572284199
"PLAGL2","NTC-10","negative_control",0.14719181522349,-0.96156259614471,-0.116031003954591
"PLAUR","NTC-10","negative_control",0.0709480709272105,-1.64995634368648,-0.280331058938052
"PLBD1","NTC-10","negative_control",0.677480217519338,0.390698667398538,0.038496354378883
"PLBD2","NTC-10","negative_control",0.788138433824127,0.746511468691564,0.0738257900506969
"PLCB1","NTC-10","negative_control",0.0141514853326395,-2.08318730865592,-0.432186109725046
"PLCD1","NTC-10","negative_control",0.152055362672946,-1.05084149097665,-0.130287000662569
"PLCD3","NTC-10","negative_control",0.0206694227494167,-1.85112142590901,-0.470056112804718
"PLCE1","NTC-10","negative_control",0.913730171801615,1.41395654137546,0.226724532501611
"PLCG1","NTC-10","negative_control",0.795245382984862,0.746176754398763,0.0927429481094997
"PLCG2","NTC-10","negative_control",0.0692678555414718,-2.01867697946317,-0.294282551758755
"PLCL1","NTC-10","negative_control",0.802666679628857,0.822524506537148,0.152833799283577
"PLCXD1","NTC-10","negative_control",0.404383002775682,-0.226767417730578,-0.0215160214949026
"PLD1","NTC-10","negative_control",0.570088769049408,0.0623847525681924,0.00639020184989292
"PLD3","NTC-10","negative_control",0.994167514610552,3.11095845782003,0.155940736587194
"PLD6","NTC-10","negative_control",0.537462537462537,0.0586937176657732,0.00634034113410231
"PLEC","NTC-10","negative_control",0.77720354015402,0.884324270786367,0.0696322893265686
"PLEKHA1","NTC-10","negative_control",0.504916731842819,-0.00661937725028542,-0.00227058063666297
"PLEKHA2","NTC-10","negative_control",0.778285481166277,0.769776952790864,0.105690930731211
"PLEKHA3","NTC-10","negative_control",0.0888206079561289,-1.35214621066987,-0.0936629331683213
"PLEKHA5","NTC-10","negative_control",0.908345203025334,1.31122785462761,0.104757063233583
"PLEKHA8","NTC-10","negative_control",0.484657966666624,-0.0384203043362743,-0.00426403243213413
"PLEKHA8P1","NTC-10","negative_control",0.866886648440819,1.1065857404281,0.210154720627007
"PLEKHB2","NTC-10","negative_control",0.0329667824338263,-1.85079523957076,-0.119926704032549
"PLEKHF1","NTC-10","negative_control",0.00287004271691893,-2.68151113743364,-0.41006395426956
"PLEKHF2","NTC-10","negative_control",0.0368761622858036,-1.69025061427208,-0.194467016173718
"PLEKHG2","NTC-10","negative_control",0.803196803196803,0.781542338713491,0.124780225456319
"PLEKHG4","NTC-10","negative_control",0.976776295136254,1.99657358114552,0.261137159767689
"PLEKHH3","NTC-10","negative_control",0.690725935171023,0.485193468346418,0.059916037569137
"PLEKHJ1","NTC-10","negative_control",0.166209567447012,-0.933434319599444,-0.0461836497081529
"PLEKHM1","NTC-10","negative_control",0.249253806019112,-0.633134238234502,-0.104604037452777
"PLEKHM1P1","NTC-10","negative_control",0.654157944674717,0.39298881368926,0.0661131166361608
"PLEKHM2","NTC-10","negative_control",0.893090610057368,1.1905287541236,0.11100022403188
"PLEKHO1","NTC-10","negative_control",0.287594077373272,-0.572750430996723,-0.101632968483648
"PLIN2","NTC-10","negative_control",0.171253314841226,-0.870848218152825,-0.0545466659138478
"PLIN3","NTC-10","negative_control",0.833166833166833,0.946923462139783,0.0600973161133605
"PLK1","NTC-10","negative_control",0.665709763120829,0.469445992163814,0.0386056622646742
"PLK3","NTC-10","negative_control",0.32998952422136,-0.408459742285621,-0.0591994100308633
"PLK4","NTC-10","negative_control",0.819313315116745,0.852439846970906,0.106037764383939
"PLLP","NTC-10","negative_control",0.145854145854146,-0.985253528321541,-0.18527103856801
"PLOD1","NTC-10","negative_control",0.422129766128644,-0.190767077022194,-0.0150973297796179
"PLOD3","NTC-10","negative_control",0.492984955792335,-0.0196525450834871,-0.00109316914178614
"PLP2","NTC-10","negative_control",0.952790583412979,1.73456035746347,0.113118159234221
"PLPBP","NTC-10","negative_control",0.861464006024703,1.08848222431252,0.0825152645526033
"PLPP2","NTC-10","negative_control",0.292249893933317,-0.50535022177008,-0.0651398188652446
"PLPP6","NTC-10","negative_control",0.300699300699301,-0.520257059232498,-0.124468325160986
"PLPPR2","NTC-10","negative_control",0.0361930007860833,-1.69469573327149,-0.208811882946227
"PLRG1","NTC-10","negative_control",0.641494781110037,0.337722983337264,0.0242212888133473
"PLS1","NTC-10","negative_control",0.624375624375624,0.287882508428307,0.0426947032212728
"PLSCR1","NTC-10","negative_control",0.166239023623784,-0.957206065637949,-0.0685740413473196
"PLTP","NTC-10","negative_control",0.314562352955287,-0.543323859475582,-0.065344061326043
"PLXNA1","NTC-10","negative_control",0.457089192000032,-0.165009257816503,-0.0366508821917777
"PLXNA3","NTC-10","negative_control",0.15984015984016,-0.950047963609513,-0.119241666210881
"PLXNB2","NTC-10","negative_control",0.47531267005187,-0.056153786504258,-0.00917999069952735
"PM20D2","NTC-10","negative_control",0.10014664661698,-1.25748844871454,-0.233580963980829
"PMAIP1","NTC-10","negative_control",0.942576146063367,1.75447069597023,0.133865376159244
"PMF1","NTC-10","negative_control",0.194978407578994,-0.831607074471728,-0.143414880605472
"PML","NTC-10","negative_control",0.0826988614291843,-1.37541313216476,-0.113362738571824
"PMM1","NTC-10","negative_control",0.374950971834358,-0.261157284077572,-0.0198285771037977
"PMM2","NTC-10","negative_control",0.881739794221893,1.16302018370766,0.0977811340549799
"PMP22","NTC-10","negative_control",0.310375288653057,-0.478067834525216,-0.0435919191320342
"PMPCA","NTC-10","negative_control",0.447552447552448,-0.145854998008793,-0.00958482687930433
"PMPCB","NTC-10","negative_control",0.761607275241779,0.696477791026573,0.0323551528064926
"PMS1","NTC-10","negative_control",0.2018491946269,-0.814221530132662,-0.0688244340526253
"PMS2","NTC-10","negative_control",0.292960606761178,-0.488619017301652,-0.0566109422101175
"PMS2P1","NTC-10","negative_control",0.881933241585696,1.12723775422463,0.0744906289430481
"PMS2P4","NTC-10","negative_control",0.234240159859219,-0.716227681141603,-0.137862530762749
"PMS2P5","NTC-10","negative_control",0.651354841875421,0.355896036564882,0.0699618471690036
"PMVK","NTC-10","negative_control",0.820806300582975,0.87865198126321,0.0629977613619919
"PNISR","NTC-10","negative_control",0.734555558707085,0.578050339987094,0.0265564700254723
"PNKD","NTC-10","negative_control",0.187203631854119,-0.882115736115664,-0.0478655590371816
"PNKP","NTC-10","negative_control",0.111016989783833,-1.20722586308617,-0.0918790871777716
"PNMA1","NTC-10","negative_control",0.844909298845871,1.04893903739808,0.109821653630546
"PNMA8A","NTC-10","negative_control",0.492885086271443,-0.0259310206847188,-0.00202611384621809
"PNMT","NTC-10","negative_control",0.649629126921629,0.359075582717552,0.0323860915049955
"PNN","NTC-10","negative_control",0.659231090896069,0.385178072657266,0.0198051217649671
"PNO1","NTC-10","negative_control",0.185092440702363,-0.873714892911551,-0.0554889180857285
"PNPLA2","NTC-10","negative_control",0.00212322088189387,-2.6570756433752,-0.149768365998631
"PNPLA4","NTC-10","negative_control",0.144519223407098,-1.06460544620643,-0.0673004058395379
"PNPLA6","NTC-10","negative_control",0.907951709720707,1.39182799981421,0.186890607828563
"PNPLA8","NTC-10","negative_control",0.0219237951789585,-1.89963920389493,-0.134338523721232
"PNP","NTC-10","negative_control",0.129875705062061,-1.10903374104077,-0.0619195502153678
"PNPO","NTC-10","negative_control",0.399020670836855,-0.332803098677132,-0.035885525376625
"PNPT1","NTC-10","negative_control",0.521725859421501,0.013361140273756,0.00162098610652513
"PNRC1","NTC-10","negative_control",0.967725475647966,2.05927548328775,0.195951879845433
"PNRC2","NTC-10","negative_control",0.522531966482221,0.078519231079392,0.00434458752828881
"POC1A","NTC-10","negative_control",0.960158374108473,1.72383064363446,0.169356125173646
"POC1B","NTC-10","negative_control",0.366419734022684,-0.427285119201889,-0.047638809513
"POC5","NTC-10","negative_control",0.0603109594372194,-1.48196754616309,-0.121917910516241
"PODXL2","NTC-10","negative_control",0.845476324569446,1.0720063273749,0.104244997026817
"POFUT1","NTC-10","negative_control",0.682116298813161,0.371422761981714,0.0340234960343239
"POFUT2","NTC-10","negative_control",0.656702504858858,0.338588124745903,0.0470318565332752
"POGK","NTC-10","negative_control",0.610275222588743,0.281167947856508,0.0252298575806977
"POGLUT1","NTC-10","negative_control",0.524954168891759,0.0762461371270294,0.0125347454057554
"POGZ","NTC-10","negative_control",0.805194805194805,0.754186648176831,0.0610109232200766
"POLA1","NTC-10","negative_control",0.174896044944276,-0.846609893487611,-0.0833235754907303
"POLA2","NTC-10","negative_control",0.0998437678063053,-1.24835156368895,-0.233836047671347
"POLB","NTC-10","negative_control",0.19368864665002,-0.832984032017591,-0.0513397423331999
"POLD1","NTC-10","negative_control",0.0561368282706297,-1.54555292802848,-0.133215621877532
"POLD2","NTC-10","negative_control",0.50931461658672,0.0232147480965233,0.000916426252091762
"POLD3","NTC-10","negative_control",0.544833952786921,0.132152242388371,0.0129922034073111
"POLD4","NTC-10","negative_control",0.262386821531601,-0.656236654590138,-0.0530018051585953
"POLDIP2","NTC-10","negative_control",0.0599693526100554,-1.49288262043854,-0.0766677819568746
"POLDIP3","NTC-10","negative_control",0.882699827275964,1.13000450233879,0.101957487152924
"POLE2","NTC-10","negative_control",0.0120256664536003,-2.20510582811267,-0.259461883759403
"POLE3","NTC-10","negative_control",0.943085228640429,1.53610737612313,0.0770065753383998
"POLE4","NTC-10","negative_control",0.418116789406269,-0.162236494121998,-0.00742167776135805
"POLE","NTC-10","negative_control",0.37315220149992,-0.319081315260458,-0.0268823075500769
