"Gene","gRNA","p_value"
"KHK","NTC-10",0.255199951124576
"KHNYN","NTC-10",0.731678333571125
"KHSRP","NTC-10",0.530637215089264
"KIAA0040","NTC-10",0.46291439221013
"KIAA0100","NTC-10",0.851380829935632
"KIAA0232","NTC-10",0.838216573857214
"KIAA0319L","NTC-10",0.0628146107787852
"KIAA0513","NTC-10",0.36496897205144
"KIAA0586","NTC-10",0.953105148582442
"KIAA0753","NTC-10",0.251983457863424
"KIAA0895L","NTC-10",0.360325664739099
"KIAA1109","NTC-10",0.0428421064431267
"KIAA1143","NTC-10",0.0994705588851506
"KIAA1191","NTC-10",0.197470716366567
"KIAA1328","NTC-10",0.671726396158812
"KIAA1522","NTC-10",0.447491544870296
"KIAA1586","NTC-10",0.179927043839266
"KIAA1958","NTC-10",0.916366954090357
"KIAA2012","NTC-10",0.0173889183132117
"KIAA2013","NTC-10",0.3896789848464
"KIAA2026","NTC-10",0.103302901935801
"KIDINS220","NTC-10",0.564813530305828
"KIF11","NTC-10",0.750577713404474
"KIF13A","NTC-10",0.225456551299014
"KIF13B","NTC-10",0.200820389732305
"KIF14","NTC-10",0.0818516011034628
"KIF15","NTC-10",0.475156329426146
"KIF16B","NTC-10",0.655819300936171
"KIF18A","NTC-10",0.948195801789601
"KIF18B","NTC-10",0.771209877730807
"KIF1B","NTC-10",0.936468268788151
"KIF1C","NTC-10",0.988267193037585
"KIF20A","NTC-10",0.601689049197831
"KIF20B","NTC-10",0.391449516540908
"KIF21A","NTC-10",0.02173423674318
"KIF22","NTC-10",0.792075917832715
"KIF23","NTC-10",0.258312561661989
"KIF24","NTC-10",0.890741934758053
"KIF2A","NTC-10",0.430150515672682
"KIF2C","NTC-10",0.791133202919167
"KIF3A","NTC-10",0.239840913254257
"KIF3B","NTC-10",0.207944408142561
"KIF4A","NTC-10",0.765538011931767
"KIF5A","NTC-10",0.226928687407405
"KIF5B","NTC-10",0.955311570177471
"KIF9","NTC-10",0.900953690111191
"KIFAP3","NTC-10",0.168234375364363
"KIFC1","NTC-10",0.274463075522624
"KIFC2","NTC-10",0.927480574559482
"KIFC3","NTC-10",0.668409029024681
"KIN","NTC-10",0.663412972613044
"KIRREL3","NTC-10",0.821337420316523
"KISS1R","NTC-10",0.711402498459823
"KIZ","NTC-10",0.551042568737795
"KLC1","NTC-10",0.260487677131675
"KLC2","NTC-10",0.0282918601443249
"KLC3","NTC-10",0.304540180363841
"KLC4","NTC-10",0.737699991591705
"KLF10","NTC-10",0.276045720126866
"KLF11","NTC-10",0.554487933960053
"KLF13","NTC-10",0.167984916852907
"KLF15","NTC-10",0.663125372079974
"KLF16","NTC-10",0.382903051284231
"KLF1","NTC-10",0.443241652503228
"KLF3","NTC-10",0.267740936314748
"KLF6","NTC-10",0.94192701650309
"KLF9","NTC-10",0.748745739600966
"KLHDC10","NTC-10",0.255191328941374
"KLHDC2","NTC-10",0.815580940837022
"KLHDC3","NTC-10",0.966811565550287
"KLHDC4","NTC-10",0.766322994455251
"KLHDC8B","NTC-10",0.0513785074636876
"KLHL11","NTC-10",0.781201576721967
"KLHL12","NTC-10",0.244373284591118
"KLHL13","NTC-10",0.0297423185535707
"KLHL15","NTC-10",0.471587355558716
"KLHL17","NTC-10",0.131407205218234
"KLHL18","NTC-10",0.74491430788818
"KLHL20","NTC-10",0.708672489579177
"KLHL21","NTC-10",0.275466739847576
"KLHL22","NTC-10",0.0421744966771694
"KLHL23","NTC-10",0.349499411844762
"KLHL24","NTC-10",0.748638365641783
"KLHL26","NTC-10",0.182652862947788
"KLHL28","NTC-10",0.424125959613085
"KLHL2","NTC-10",0.299215522707608
"KLHL36","NTC-10",0.00651930743756628
"KLHL42","NTC-10",0.289053885872041
"KLHL5","NTC-10",0.114992402672398
"KLHL7","NTC-10",0.0960156207371636
"KLHL8","NTC-10",0.428316113764928
"KLK1","NTC-10",0.24249632541506
"KLLN","NTC-10",0.12314906819839
"KLRD1","NTC-10",0.856110605310408
"KLRG1","NTC-10",0.774543359685571
"KMT2A","NTC-10",0.930989253691268
"KMT2B","NTC-10",0.599957581701581
"KMT2C","NTC-10",0.0106326027859519
"KMT2D","NTC-10",0.0963132547677584
"KMT2E","NTC-10",0.927353200620018
"KMT5A","NTC-10",0.427343613284266
"KMT5B","NTC-10",0.293364426885144
"KMT5C","NTC-10",0.275366152314156
"KNL1","NTC-10",0.727884297299359
"KNOP1","NTC-10",0.154044172838224
"KNSTRN","NTC-10",0.524562666565117
"KNTC1","NTC-10",0.515800960043939
"KPNA1","NTC-10",0.686202596468723
"KPNA2","NTC-10",0.47165841841113
"KPNA3","NTC-10",0.707883805742976
"KPNA4","NTC-10",0.343152511759426
"KPNA5","NTC-10",0.563479879921564
"KPNA6","NTC-10",0.629178304085473
"KPNB1","NTC-10",0.952577710198561
"KPTN","NTC-10",0.128556676024164
"KRAS","NTC-10",0.304188956766074
"KRBA1","NTC-10",0.714277581908629
"KRBOX4","NTC-10",0.076425347765799
"KRCC1","NTC-10",0.377351600593584
"KREMEN1","NTC-10",0.0864945435854448
"KRI1","NTC-10",0.992624246759807
"KRIT1","NTC-10",0.704221990628875
"KRR1","NTC-10",0.103606276806458
"KRT10","NTC-10",0.0969483201214965
"KRT18","NTC-10",0.872527685347162
"KRT19","NTC-10",0.504351533503847
"KRT8","NTC-10",0.862361565714853
"KRTAP19-1","NTC-10",0.383207833616379
"KRTAP19-5","NTC-10",0.749380633761883
"KRTCAP2","NTC-10",0.360966393079317
"KSR1","NTC-10",0.565483162185508
"KTI12","NTC-10",0.518989670183662
"KTN1","NTC-10",0.965077767463368
"KXD1","NTC-10",0.264349839073341
"KYAT3","NTC-10",0.655713191349571
"KYNU","NTC-10",0.257449368236049
"L2HGDH","NTC-10",0.187521008459236
"L3HYPDH","NTC-10",0.0254186630777246
"L3MBTL1","NTC-10",0.609926862852169
"L3MBTL2","NTC-10",0.188035344861913
"L3MBTL3","NTC-10",0.798665203854914
"LACTB2","NTC-10",0.134713508335263
"LACTB","NTC-10",0.855406344215097
"LAGE3","NTC-10",0.202918512501368
"LAMA5","NTC-10",0.861064753201881
"LAMB2","NTC-10",0.35209164720015
"LAMP1","NTC-10",0.092795562395195
"LAMP2","NTC-10",0.179653551164654
"LAMTOR1","NTC-10",0.238013563458708
"LAMTOR2","NTC-10",0.376981838888846
"LAMTOR3","NTC-10",0.415393162634206
"LAMTOR4","NTC-10",0.102713991784746
"LAMTOR5","NTC-10",0.0234525914110883
"LANCL1","NTC-10",0.807902492243395
"LANCL2","NTC-10",0.733205125420622
"LANCL3","NTC-10",0.474651742560423
"LAP3","NTC-10",0.333213010066405
"LAPTM4A","NTC-10",0.106862543932661
"LAPTM4B","NTC-10",0.373616127027505
"LAPTM5","NTC-10",0.820862663009524
"LARGE2","NTC-10",0.877554030272497
"LARP1B","NTC-10",0.152886843002145
"LARP1","NTC-10",0.870531688122471
"LARP4B","NTC-10",0.950390536798776
"LARP4","NTC-10",0.963472521423784
"LARP7","NTC-10",0.738409677415529
"LARS2","NTC-10",0.868189741018999
"LAS1L","NTC-10",0.177493449754314
"LASP1","NTC-10",0.568376748452951
"LATS1","NTC-10",0.986091145422188
"LBH","NTC-10",0.367425880711464
"LBR","NTC-10",0.830878385420275
"LBX2","NTC-10",0.324698168235665
"LCA5L","NTC-10",0.393415290568831
"LCA5","NTC-10",0.150772277632361
"LCLAT1","NTC-10",0.576074840292579
"LCMT1","NTC-10",0.990122655869482
"LCMT2","NTC-10",0.152501195521781
"LCORL","NTC-10",0.426481601533233
"LCOR","NTC-10",0.869478416357489
"LCP1","NTC-10",0.424315558635072
"LDAH","NTC-10",0.515606273631573
"LDB1","NTC-10",0.180367180620272
"LDHA","NTC-10",0.946592636712311
"LDHB","NTC-10",0.985327969895299
"LDLRAD3","NTC-10",0.249379629862384
"LDLRAP1","NTC-10",0.106875119539933
"LDLR","NTC-10",0.142588850873865
"LEF1","NTC-10",0.722287711976979
"LEMD2","NTC-10",0.762061948241628
"LEMD3","NTC-10",0.301401906877686
"LENG1","NTC-10",0.243936887181238
"LENG8","NTC-10",0.264799306990366
"LEO1","NTC-10",0.756065268405093
"LEPR","NTC-10",0.112649466316325
"LEPROTL1","NTC-10",0.783187645953379
"LEPROT","NTC-10",0.567889240963026
"LETM1","NTC-10",0.570514560091428
"LETM2","NTC-10",0.607401136005032
"LETMD1","NTC-10",0.796520818696743
"LGALS1","NTC-10",0.102156014053361
"LGALS3BP","NTC-10",0.0979928848771048
"LGALS3","NTC-10",0.277349605311534
"LGALS8","NTC-10",0.277767951319131
"LGR4","NTC-10",0.152445749701202
"LHFPL2","NTC-10",0.225947006095124
"LHFPL5","NTC-10",0.576834619651135
"LHPP","NTC-10",0.995988562717639
"LHX6","NTC-10",0.0582556953899565
"LIAS","NTC-10",0.825923795961017
"LIG1","NTC-10",0.391656633760236
"LIG3","NTC-10",0.946712792826826
"LIG4","NTC-10",0.513630477158668
"LIMA1","NTC-10",0.493635220852681
"LIMD1","NTC-10",0.0711663852058805
"LIMK1","NTC-10",0.982343101195452
"LIMK2","NTC-10",0.625302456468084
"LIMS1","NTC-10",0.174834869292761
"LIN28B","NTC-10",0.407449064484359
"LIN37","NTC-10",0.989910058061611
"LIN52","NTC-10",0.237373438390556
"LIN54","NTC-10",0.571514497105367
"LIN7B","NTC-10",0.842236535612544
"LIN7C","NTC-10",0.796802037984968
"LIN9","NTC-10",0.0209402106431491
"LINC00431","NTC-10",0.998037563818336
"LINC00674","NTC-10",0.208602755159698
"LINC00680","NTC-10",0.3070723121929
"LINC00869","NTC-10",0.00547017871340531
"LINC00888","NTC-10",0.550115265987798
"LINC01399","NTC-10",0.574874301942232
"LINC01667","NTC-10",0.621483949719747
"LINC01881","NTC-10",0.68722452657608
"LINC02210","NTC-10",0.734227194733486
"LINS1","NTC-10",0.449011069301553
"LIPG","NTC-10",0.153089018721675
"LIPT1","NTC-10",0.276924925901298
"LIPT2","NTC-10",0.504198021093246
"LITAF","NTC-10",0.197619321003481
"LIX1L","NTC-10",0.395314972469242
"LLGL1","NTC-10",0.153716377763613
"LLGL2","NTC-10",0.288141300606744
"LLPH","NTC-10",0.426052759826283
"LMAN1","NTC-10",0.108154236592593
"LMAN2L","NTC-10",0.823726196941805
"LMAN2","NTC-10",0.841603428612332
"LMBR1L","NTC-10",0.812297856373466
"LMBR1","NTC-10",0.541266130970052
"LMBRD1","NTC-10",0.227506401650082
"LMBRD2","NTC-10",0.52870709710728
"LMF2","NTC-10",0.357023032441978
"LMLN","NTC-10",0.930930937148817
"LMNA","NTC-10",0.252232271110238
"LMNB1","NTC-10",0.797993182949406
"LMNB2","NTC-10",0.920411647727933
"LMO2","NTC-10",0.255864007970119
"LMO4","NTC-10",0.434620447166734
"LMTK2","NTC-10",0.0863009752160048
"LNPEP","NTC-10",0.580163066925593
"LNPK","NTC-10",0.62091362986847
"LNX1","NTC-10",0.498155390899468
"LNX2","NTC-10",0.988092754741723
"LONP1","NTC-10",0.554351348963042
"LONP2","NTC-10",0.796082620734691
"LONRF1","NTC-10",0.350447972175527
"LONRF2","NTC-10",0.444189502695735
"LONRF3","NTC-10",0.876514029434802
"LPCAT1","NTC-10",0.180599848623535
"LPCAT2","NTC-10",0.444509405713769
"LPCAT3","NTC-10",0.454500606701834
"LPCAT4","NTC-10",0.168246042250213
"LPGAT1","NTC-10",0.878612883078813
"LPIN1","NTC-10",0.887155479614298
"LPIN2","NTC-10",0.633134541586565
"LPP","NTC-10",0.948212370274041
"LPXN","NTC-10",0.183262783974596
"LRBA","NTC-10",0.445925573867133
"LRCH1","NTC-10",0.727615600877419
"LRCH3","NTC-10",0.557062280420967
"LRCH4","NTC-10",0.006439654841929
"LRFN4","NTC-10",0.878208432013284
"LRG1","NTC-10",0.546806757252593
"LRIF1","NTC-10",0.103398693119986
"LRIG2","NTC-10",0.385092420382538
"LRP10","NTC-10",0.722257859008168
"LRP12","NTC-10",0.787755787545748
"LRP6","NTC-10",0.921805913213732
"LRP8","NTC-10",0.0370144935441605
"LRPAP1","NTC-10",0.72299893496956
"LRPPRC","NTC-10",0.00568090644664339
"LRR1","NTC-10",0.996367214895851
"LRRC14","NTC-10",0.650858845677842
"LRRC23","NTC-10",0.943633704030134
"LRRC27","NTC-10",0.141313890490981
"LRRC28","NTC-10",0.456401921771147
"LRRC37A2","NTC-10",0.646147606423368
"LRRC37B","NTC-10",0.132487068178387
"LRRC37BP1","NTC-10",0.296655316922441
"LRRC40","NTC-10",0.658968548750544
"LRRC41","NTC-10",0.675058396307795
"LRRC42","NTC-10",0.108578557325938
"LRRC45","NTC-10",0.936398876023367
"LRRC47","NTC-10",0.33559923272153
"LRRC4B","NTC-10",0.915883577171102
"LRRC57","NTC-10",0.799260787046359
"LRRC58","NTC-10",0.452208475383356
"LRRC59","NTC-10",0.360140862487859
"LRRC61","NTC-10",0.0193825258238839
"LRRC69","NTC-10",0.197914425308145
"LRRC75A","NTC-10",0.563107989611684
"LRRC7","NTC-10",0.549489145088414
"LRRC8A","NTC-10",0.270542160354444
"LRRC8B","NTC-10",0.0397293796531295
"LRRC8D","NTC-10",0.89614913419244
"LRRC8E","NTC-10",0.0152169750588074
"LRRCC1","NTC-10",0.304167259559541
"LRRFIP1","NTC-10",0.864664319260396
"LRRFIP1P1","NTC-10",0.318086372232004
"LRRFIP2","NTC-10",0.50776173077824
"LRRIQ3","NTC-10",0.184273447319719
"LRRK1","NTC-10",0.902472287850896
"LRRTM4","NTC-10",0.417797919137392
"LRSAM1","NTC-10",0.533837238308259
"LRWD1","NTC-10",0.0689882670959617
"LSG1","NTC-10",0.180946791684553
"LSM10","NTC-10",0.445541771506313
"LSM11","NTC-10",0.428511963962839
"LSM12","NTC-10",0.70227630524006
"LSM14A","NTC-10",0.0303804899809197
"LSM14B","NTC-10",0.739166668002431
"LSM1","NTC-10",0.475601095151587
"LSM2","NTC-10",0.0626479085013389
"LSM3","NTC-10",0.391108855315534
"LSM4","NTC-10",0.0533137027827435
"LSM5","NTC-10",0.227877548288105
"LSM6","NTC-10",0.0697583219530429
"LSM8","NTC-10",0.219241371020373
"LSP1","NTC-10",0.0875787235228429
"LSP1P4","NTC-10",0.318009105285366
"LSR","NTC-10",0.946045419342789
"LSS","NTC-10",0.350594420927884
"LTA4H","NTC-10",0.803727801592961
"LTB4R","NTC-10",0.0605129915078343
"LTBP1","NTC-10",0.231478634741576
"LTBP3","NTC-10",0.597311886747547
"LTBP4","NTC-10",0.559620786268352
"LTBR","NTC-10",0.560954682183321
"LTN1","NTC-10",0.10025251629259
"LTO1","NTC-10",0.848391239102302
"LTV1","NTC-10",0.374455875436749
"LUC7L2","NTC-10",0.475440638538928
"LUC7L3","NTC-10",0.810294877613362
"LUC7L","NTC-10",0.229362833219351
"LURAP1","NTC-10",0.481177408386874
"LUZP1","NTC-10",0.0305004806219829
"LY6E","NTC-10",0.344217612456577
"LY96","NTC-10",0.103134817447147
"LYAR","NTC-10",0.852660658590139
"LYL1","NTC-10",0.163556511262672
"LYN","NTC-10",0.834015523314381
"LYPD9P","NTC-10",0.0303282429159334
"LYPLA1","NTC-10",0.442175359119191
"LYPLA2","NTC-10",0.428564131486733
"LYPLAL1","NTC-10",0.258554998492682
"LYRM1","NTC-10",0.628244958274204
"LYRM2","NTC-10",0.43052868528981
"LYRM4","NTC-10",0.635593445658302
"LYRM7","NTC-10",0.30197014105316
"LYSMD1","NTC-10",0.225544837761266
"LYSMD2","NTC-10",0.328946118400999
"LYSMD3","NTC-10",0.842587663171797
"LYST","NTC-10",0.579793074627674
"LYZ","NTC-10",0.569191530605468
"LZIC","NTC-10",0.329525736419235
"LZTFL1","NTC-10",0.709824841496455
"LZTR1","NTC-10",0.0407366844233703
"LZTS2","NTC-10",0.809777086928615
"M6PR","NTC-10",0.31356579811225
"MACC1","NTC-10",0.873795411918622
"MACF1","NTC-10",0.24718023999953
"MACO1","NTC-10",0.20268696139565
"MACROD1","NTC-10",0.090796138718323
"MAD2L1BP","NTC-10",0.0983722547556899
"MAD2L1","NTC-10",0.234598836676701
"MAD2L2","NTC-10",0.759884446364073
"MADD","NTC-10",0.241952119996234
"MAEA","NTC-10",0.795832399810086
"MAF1","NTC-10",0.627499591744672
"MAFF","NTC-10",0.569102344486131
"MAFG","NTC-10",0.943525160227384
"MAGEA12","NTC-10",0.562346213026218
"MAGEA1","NTC-10",0.558916170434671
"MAGEA2B","NTC-10",0.902165572109979
"MAGEA3","NTC-10",0.334631661894741
"MAGEA6","NTC-10",0.392217103895237
"MAGEB1","NTC-10",0.482400089699069
"MAGEB2","NTC-10",0.40626912674704
"MAGEC1","NTC-10",0.338025077441684
"MAGEC2","NTC-10",0.0488138739396121
"MAGED1","NTC-10",0.468927916254556
"MAGED2","NTC-10",0.805172797939446
"MAGEF1","NTC-10",0.533508330292433
"MAGEH1","NTC-10",0.162040053595831
"MAGI1","NTC-10",0.105453969297313
"MAGI3","NTC-10",0.232212978591359
"MAG","NTC-10",0.468458210367562
"MAGOHB","NTC-10",0.55017935747574
"MAGOH","NTC-10",0.615616580311352
"MAGT1","NTC-10",0.0911146029814108
"MAIP1","NTC-10",0.687977896216409
"MAK16","NTC-10",0.539608787395049
"MALSU1","NTC-10",0.657922930391643
"MALT1","NTC-10",0.546520564978951
"MAML1","NTC-10",0.676898106570243
"MAML2","NTC-10",0.565456642440913
"MAMSTR","NTC-10",0.261813779141115
"MAN1A1","NTC-10",0.563494173348301
"MAN1A2","NTC-10",0.271926267241385
"MAN1B1","NTC-10",0.709529509911674
"MAN2A1","NTC-10",0.568288661244881
"MAN2A2","NTC-10",0.374207053531076
"MAN2B1","NTC-10",0.828358203987837
"MAN2B2","NTC-10",0.912568718016735
"MAN2C1","NTC-10",0.344408160005344
"MANBAL","NTC-10",0.165118200709185
"MANBA","NTC-10",0.0241383324437337
"MANEA","NTC-10",0.775126341822027
"MANF","NTC-10",0.988921914801485
"MANSC1","NTC-10",0.747439364932395
"MAP1A","NTC-10",0.119578184750225
"MAP1B","NTC-10",0.366234002522339
"MAP1LC3B","NTC-10",0.480082452152548
"MAP1S","NTC-10",0.845172556261824
"MAP2K1","NTC-10",0.429849285371074
"MAP2K2","NTC-10",0.984610159918555
"MAP2K3","NTC-10",0.786369042846425
"MAP2K4","NTC-10",0.706188863616128
"MAP2K5","NTC-10",0.716068459137933
"MAP2K7","NTC-10",0.508200348141124
"MAP3K11","NTC-10",0.679549286783378
"MAP3K13","NTC-10",0.831681839514668
"MAP3K14","NTC-10",0.132078702908156
"MAP3K15","NTC-10",0.493514233168013
"MAP3K1","NTC-10",0.066965073633111
"MAP3K20","NTC-10",0.200057050668985
"MAP3K2","NTC-10",0.168635872475453
"MAP3K3","NTC-10",0.510587804678494
"MAP3K4","NTC-10",0.468688262924361
"MAP3K7","NTC-10",0.911876414955607
"MAP3K8","NTC-10",0.9710532057901
"MAP4K2","NTC-10",0.858342311282963
"MAP4K3","NTC-10",0.477576533787964
"MAP4K4","NTC-10",0.0981652439003393
"MAP4K5","NTC-10",0.980536527504722
"MAP4","NTC-10",0.363035212799346
"MAP7D1","NTC-10",0.412683714129897
"MAP7D3","NTC-10",0.734931805780962
"MAP7","NTC-10",0.4452209864968
"MAPK10","NTC-10",0.793635529902829
"MAPK12","NTC-10",0.739385788902903
"MAPK14","NTC-10",0.0313246762557158
"MAPK1IP1L","NTC-10",0.961134375870905
"MAPK1","NTC-10",0.0803211906488552
"MAPK3","NTC-10",0.163588667287235
"MAPK6","NTC-10",0.184721874720031
"MAPK7","NTC-10",0.749507336452452
"MAPK8IP1","NTC-10",0.999802621509749
"MAPK8IP3","NTC-10",0.649996050752706
"MAPK8","NTC-10",0.786213578750455
"MAPK9","NTC-10",0.712299214098469
"MAPKAP1","NTC-10",0.445821400881218
"MAPKAPK2","NTC-10",0.778377083808283
"MAPKAPK3","NTC-10",0.0403260317692526
"MAPKAPK5","NTC-10",0.988899244795842
"MAPKBP1","NTC-10",0.436625025677544
"MAPRE1","NTC-10",0.858027111433727
"MAPRE2","NTC-10",0.911141102218199
"MAPRE3","NTC-10",0.190906684276944
"MARCKSL1","NTC-10",0.224103511792682
"MARF1","NTC-10",0.0503973305695575
"MARK2","NTC-10",0.0123687642610133
"MARK3","NTC-10",0.297622772338819
"MARK4","NTC-10",0.233904132811862
"MARS2","NTC-10",0.420499373483877
"MAST1","NTC-10",0.678276214713138
"MAST2","NTC-10",0.89478457087048
"MAST3","NTC-10",0.948688591053933
"MAST4","NTC-10",0.793518334075628
"MASTL","NTC-10",0.734248424293368
"MAT2A","NTC-10",0.530456550218505
"MAT2B","NTC-10",0.763335199770341
"MATK","NTC-10",0.824495825828384
"MATN1","NTC-10",0.493096437571209
"MATR3","NTC-10",0.208197973064971
"MAU2","NTC-10",0.471270909353293
"MAVS","NTC-10",0.943528097745063
"MAX","NTC-10",0.110906953816998
"MAZ","NTC-10",0.0304731341921271
"MBD1","NTC-10",0.00776563905122469
"MBD2","NTC-10",0.583794533937556
"MBD3","NTC-10",0.580527830127269
"MBD4","NTC-10",0.512449636719617
"MBD5","NTC-10",0.336393361023054
"MBD6","NTC-10",0.2749771786979
"MBIP","NTC-10",0.437549774688127
"MBLAC1","NTC-10",0.982354697719323
"MBLAC2","NTC-10",0.73231901105463
"MBNL1","NTC-10",0.938498367486215
"MBNL2","NTC-10",0.80939878822494
"MBOAT1","NTC-10",0.429794933204281
"MBOAT2","NTC-10",0.0716235837138351
"MBOAT7","NTC-10",0.12414857118955
"MBTD1","NTC-10",0.926643045196299
"MBTPS1","NTC-10",0.869501113154541
"MBTPS2","NTC-10",0.561596214121696
"MCAT","NTC-10",0.785678546909584
"MCCC1","NTC-10",0.423774155612173
"MCCC2","NTC-10",0.712073269106483
"MCEE","NTC-10",0.227201966528697
"MCF2L2","NTC-10",0.772839526925354
"MCFD2","NTC-10",0.0223125493952338
"MCL1","NTC-10",0.580357220851535
"MCM10","NTC-10",0.436039575017954
"MCM2","NTC-10",0.108720454439409
"MCM3AP","NTC-10",0.211632101257047
"MCM3","NTC-10",0.865549115326864
"MCM4","NTC-10",0.215160994696657
"MCM5","NTC-10",0.324314507675833
"MCM6","NTC-10",0.429639967265719
"MCM7","NTC-10",0.081338802257341
"MCM8","NTC-10",0.641844534999642
"MCM9","NTC-10",0.590692805723241
"MCMBP","NTC-10",0.231740376083321
"MCMDC2","NTC-10",0.608158813610479
"MCOLN1","NTC-10",0.61444130710514
"MCPH1","NTC-10",0.368402534742219
"MCRIP1","NTC-10",0.417858260208082
"MCRIP2","NTC-10",0.262327863592261
"MCRS1","NTC-10",0.542744380797334
"MCTS1","NTC-10",0.116495084027831
"MCUB","NTC-10",0.796827931538374
"MCU","NTC-10",0.816026906091769
"MCUR1","NTC-10",0.693322729197361
"MDC1","NTC-10",0.595740409884672
"MDH1","NTC-10",0.23231508421613
"MDH2","NTC-10",0.407943387097901
"MDK","NTC-10",0.854206361858669
"MDM1","NTC-10",0.692247176680295
"MDM2","NTC-10",0.435871481743006
"MDM4","NTC-10",0.54329818218227
"MDN1","NTC-10",0.451587823675557
"MDP1","NTC-10",0.536366692241269
"ME1","NTC-10",0.374087807491202
"ME2","NTC-10",0.895893708363813
"MEA1","NTC-10",0.0886351131223874
"MEAF6","NTC-10",0.156452181936633
"MEAK7","NTC-10",0.0862392655841161
"MECOM","NTC-10",0.388003322502472
"MECP2","NTC-10",0.289585992219441
"MECR","NTC-10",0.620521733444084
"MED10","NTC-10",0.272482564111532
"MED11","NTC-10",0.20677336979152
"MED12","NTC-10",0.453090861837633
"MED13L","NTC-10",0.109343548491114
"MED13","NTC-10",0.713660728145129
"MED14","NTC-10",0.101251212056302
"MED15","NTC-10",0.952658061982408
"MED15P9","NTC-10",0.779060979183901
"MED16","NTC-10",0.453853205003696
"MED17","NTC-10",0.523084902695248
"MED18","NTC-10",0.75847110919758
"MED19","NTC-10",0.952434501339509
"MED1","NTC-10",0.820185644024957
"MED21","NTC-10",0.458632218603778
"MED22","NTC-10",0.903073226388286
"MED23","NTC-10",0.489647372568709
"MED24","NTC-10",0.705402299479974
"MED25","NTC-10",0.790388555713623
"MED26","NTC-10",0.403194203961451
"MED27","NTC-10",0.173229924956537
"MED28","NTC-10",0.149691610451069
"MED29","NTC-10",0.118748791346159
"MED30","NTC-10",0.505038786051763
"MED31","NTC-10",0.00567136999848828
"MED4","NTC-10",0.337959438608526
"MED6","NTC-10",0.884374129439296
"MED7","NTC-10",0.827086299236857
"MED8","NTC-10",0.407734528934885
"MED9","NTC-10",0.246679898471105
"MEF2A","NTC-10",0.86580725291306
"MEF2C","NTC-10",0.0793975324210229
"MEF2D","NTC-10",0.591247582155819
"MEGF8","NTC-10",0.525076422495134
"MEGF9","NTC-10",0.499880195047341
"MEIOB","NTC-10",0.0380365518840307
"MEIS1","NTC-10",0.034505449053809
"MEIS2","NTC-10",0.0756823492844465
"MELK","NTC-10",0.239024682492308
"MELTF","NTC-10",0.68200678591723
"MEMO1","NTC-10",0.0208876912102482
"MEN1","NTC-10",0.30840481697376
"MEPCE","NTC-10",0.612911120817493
"MERTK","NTC-10",0.866542648357405
"MESD","NTC-10",0.849890420859048
"METAP1D","NTC-10",0.477953600348428
"METAP1","NTC-10",0.271469772947094
"METAP2","NTC-10",0.482450211727723
"MET","NTC-10",0.762662673169963
"METRNL","NTC-10",0.175497116339605
"METRN","NTC-10",0.182368519111715
"METTL14","NTC-10",0.91821287599521
"METTL15","NTC-10",0.0921714172991622
"METTL16","NTC-10",0.25149672931669
"METTL17","NTC-10",0.421646558379432
"METTL18","NTC-10",0.417657844241455
"METTL1","NTC-10",0.933207690971832
"METTL21A","NTC-10",0.659951025844789
"METTL22","NTC-10",0.0502320432436105
"METTL23","NTC-10",0.537349495320699
"METTL25","NTC-10",0.584783506061217
"METTL26","NTC-10",0.733492925208827
"METTL2A","NTC-10",0.0970264530771051
"METTL2B","NTC-10",0.249514483319012
"METTL3","NTC-10",0.407699774795016
"METTL4","NTC-10",0.922289232174123
"METTL5","NTC-10",0.248783132383049
"METTL6","NTC-10",0.872126433488154
"METTL7A","NTC-10",0.0634217851549994
"METTL8","NTC-10",0.440671887409658
"METTL9","NTC-10",0.764715031234003
"MEX3A","NTC-10",0.385732717050867
"MFAP1","NTC-10",0.457054783897606
"MFAP3","NTC-10",0.661441261855712
"MFF","NTC-10",0.366197589312283
"MFGE8","NTC-10",0.23184629455271
"MFHAS1","NTC-10",0.504125434510578
"MFN1","NTC-10",0.644713783130921
"MFN2","NTC-10",0.622852177552718
"MFSD10","NTC-10",0.41840949672143
"MFSD11","NTC-10",0.530118814808524
"MFSD12","NTC-10",0.875598136616613
"MFSD13A","NTC-10",0.748103941075816
"MFSD14A","NTC-10",0.148807537799661
"MFSD14B","NTC-10",0.775392385554242
"MFSD14C","NTC-10",0.317650996729373
"MFSD1","NTC-10",0.214991981497521
"MFSD2B","NTC-10",0.388551620725774
"MFSD3","NTC-10",0.724932843470611
"MFSD4B","NTC-10",0.974442314073621
"MFSD5","NTC-10",0.491517971308244
"MFSD6","NTC-10",0.0954854201979714
"MFSD8","NTC-10",0.196952359670877
"MFSD9","NTC-10",0.512042803793418
"MGA","NTC-10",0.445797193001224
"MGAT1","NTC-10",0.583869906074477
"MGAT2","NTC-10",0.647636102413697
"MGAT4B","NTC-10",0.788851795267138
"MGAT5","NTC-10",0.314360381577596
"MGME1","NTC-10",0.470164140656761
"MGRN1","NTC-10",0.240713011695564
"MGST1","NTC-10",0.460418662067416
"MGST2","NTC-10",0.291352912276894
"MGST3","NTC-10",0.374127042743319
"MIA2","NTC-10",0.118324620614485
"MIA3","NTC-10",0.0726008991762569
"MIB1","NTC-10",0.12079104348527
"MIB2","NTC-10",0.316422012045098
